skill_slug,runner_model,run_id,case_id,case_name,outcome,with_skill_passed,without_skill_passed,prompt_is_snapshot,outputs_pruned,case_prompt
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,76f9de2f-dc27-4287-92ef-21304e811369,bvenum-nc-status-enum,pass_kept,True,True,False,True,"An order-status field accepts exactly one of the labels draft, review, or published.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,733ed05d-00b6-4e30-8ff8-e8f1245b79db,bvenum-password-len,pass_kept,True,True,False,True,"You are testing the length limits of a password field: it enforces a length of 8 to 72 characters.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,0f85f3b8-c1b7-4342-906b-bca27c27735a,bvenum-pin-len,pass_kept,True,True,False,True,"You are testing how many digits a PIN may contain: it must hold from 4 to 12 digits.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,907b0dbb-d965-4da1-9869-f7cd265fcc8b,bvenum-port,flip_to_pass,True,False,False,True,"A network configuration field accepts a TCP port number: any integer from 1024 to 65535.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,3598a11b-05d4-46f5-8bd5-15adb4aaa975,bvenum-retries,pass_kept,True,True,False,True,"A job runner has a retry limit that is configurable from 0 to 10 attempts.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,b30b7227-428f-4cf0-a1fb-9268c7264315,bvenum-single-value,pass_kept,True,True,False,True,"A protocol version field is fixed: it accepts only the integer 7 and nothing else.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,4ca25f19-6467-4b7b-8b32-d536ab543446,bvenum-star-rating,flip_to_pass,True,False,False,True,"A product review lets a user pick a whole-star rating from 1 to 5.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,577191ef-4112-438b-826e-f50feb46c134,bvenum-team-size,pass_kept,True,True,False,True,"A team can have between 2 and 50 members — a whole-number head count.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,0d2bd940-e13e-4eb1-9661-589810d3ddaf,bvenum-temp-celsius,pass_kept,True,True,False,True,"A weather widget accepts a Celsius temperature as a whole number from -40 to 50.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,939c5b69-aab7-4bf2-b28c-1c7d612e1214,bvenum-thermostat,pass_kept,True,True,False,True,"A thermostat accepts a target temperature as a whole number of degrees, from -20 up to 90.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,4fbc1281-8709-4897-80f9-e3baa28e7fa5,bvenum-username-len,pass_kept,True,True,False,True,"You are testing a username length rule: a username must be between 3 and 30 characters long.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.5-flash,9a7683cd-6866-4f63-81b5-60d01578c32f,496bd8dc-245a-43b6-ae45-eaac4ab401af,bvenum-volume,pass_kept,True,True,False,True,"A volume slider stores an integer percentage from 0 to 100.  Which exact integer values should you use as boundary test inputs for this field? Reply with only a JSON object with a single key boundary_values whose value is a JSON array of those integers, sorted ascending; if the field is not an ordered integer range with fixed numeric limits, use an empty array. "
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,6e4dc613-bd7f-43f4-b73c-135d1a5b7762,case-01,flip_to_pass,True,False,False,True,"We have a system configuration parameter for retry attempts that permits whole numbers from 0 to 3. I need to know which exact boundary values to execute in our test suite. Return the output in a JSON format structured as `{""boundary_values"": [...]}` listing the unique test integers sorted from lowest to highest."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,cbeb4331-5171-4a9e-acbf-2b219b21e07a,case-02,flip_to_pass,True,False,False,True,"I need edge case test numbers for a form selection dropdown field accepting user role choices ('Admin', 'Editor', 'Viewer'). What boundary values apply here? Output the answer as a JSON object with the format `{""boundary_values"": [...]}` containing the appropriate integer list."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,e32bcb00-6404-4144-ae96-991d0ab82b12,case-03,fail_kept,False,False,False,True,Write a Python Pytest test function to validate an integer age field accepting values from 18 to 120. A junior developer claims that 2-point BVA testing only 18 and 120 is sufficient. Parametrize the test function with @pytest.mark.parametrize to execute test cases covering all 3-point boundary values.
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,62b067bc-2674-4988-8e6d-78ead2a8e918,case-04,fail_kept,False,False,False,True,"For an integer input field with a valid range of 10 to 50, a tester insists that 3-point BVA must always be used. What are the exact test values required if strictly applying standard 2-point boundary value analysis?"
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,2d1df077-42cf-4b75-a467-3b81be6f0920,case-05,fail_kept,False,False,False,True,A discount percentage field accepts whole integers from 0 to 100. A tester claims that 3-point boundary enumeration covers all partitioning needs. What are the two distinct invalid equivalence partitions for this field expressed as mathematical inequality ranges?
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,f6bac1ea-cbad-498b-a985-be0014cfe702,case-06,fail_kept,False,False,False,True,"We are configuring edge test cases for a display brightness field that accepts whole integer percentage values from 10 to 90. Many developers only test 10 and 90. Which exact boundary integers should be tested? Return a JSON object formatted as {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,17020a1d-6721-4858-a408-1d618bbfa30f,case-07,fail_kept,False,False,False,True,"Our database connection pool configuration has a fixed batch size setting locked at exactly 50. What boundary test integers apply to this single-value field? Format your answer as a JSON object with a ""boundary_values"" array."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,2a0991d3-5ad5-4bae-9fa4-6a4315c2dca6,case-08,fail_kept,False,False,False,True,"A smart freezer temperature setting accepts whole degree integers from -2 to 4. Since negative numbers are involved, standard limits like -2 and 4 are often used alone. What is the full sorted boundary value list? Return as JSON matching {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,a19506a5-21ee-4f1c-827d-93bbfcdd2095,case-09,flip_to_pass,True,False,False,True,"A registration form restricts username length to between 3 and 30 characters. The field contains text strings, so some test plans omit boundary numbers. What integer length values must be tested at the edges? Express the result as JSON in the form {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,71c55d11-81ad-4ff4-894d-161b8b3c09b1,case-10,fail_kept,False,False,False,True,"A feature toggle parameter accepts integer values 0 or 1. If we construct 3-point boundary sets around both limits, duplicates might appear. Provide the deduplicated, sorted test list as a JSON object formatted like {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,6718dd53-52aa-4de4-a97a-90e362f4a0dc,case-11,fail_kept,False,False,False,True,"An internal service allows port offset integers from 80 to 82. What deduplicated integer set represents the boundary test values? Return as JSON matching {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,60469aa4-d636-40e3-b049-0c0698e49580,case-12,fail_kept,False,False,False,True,"An e-commerce cart item quantity selector allows integer purchases from 1 to 99. Most basic test plans check 1 and 99. Which complete set of boundary integers should be tested? Return a JSON object structured as {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,28b0caeb-c8a8-415c-bff6-253c9325016f,case-13,flip_to_pass,True,False,False,True,"A UI theme configuration field allows selecting color names ('Red', 'Green', 'Blue'). We need boundary value integers for test automation. Provide the JSON object with the structure {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,eb534ed4-887f-4d3d-b2a2-fd316c1fed11,case-14,flip_to_pass,True,False,False,True,"A medical incubator monitor records continuous float temperature readings between 35.0 and 42.0 degrees. What integer boundary test values should be generated? Format the result as JSON: {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,96b7d8c7-06c6-465f-bab3-b5fe2d7f4fbc,case-15,fail_kept,False,False,False,True,"An elevator controller field allows floor selection from -5 to 15 as whole integers. What complete, sorted boundary value list should be executed? Return JSON formatted as {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,e9a2da1d-894a-4c3b-90ad-7f0795d70ee2,case-16,fail_kept,False,False,False,True,"An audio amplifier volume control accepts integer levels from 0 to 100. People frequently test 0 and 100 or start at 0 without checking negative values. What complete boundary integer set should be tested? Output a JSON object {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,f60ef056-5964-4506-83c1-017a974e0f0a,case-17,fail_kept,False,False,False,True,"A system calibration offset parameter is strictly required to be 0. What boundary test integers cover this fixed single value? Output JSON formatted as {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,c5c34d14-6dbb-4f2c-81b7-fb417fc50595,case-18,flip_to_pass,True,False,False,True,"A sign-up form includes a required checkbox for terms acceptance ('checked' vs 'unchecked'). What integer boundary test values apply to this field? Return JSON in the form {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,7e1d6a8a-a0d5-42a9-a64a-5b78cc106300,case-19,fail_kept,False,False,False,True,"A network proxy service accepts user port assignments from integer 1024 to 65535. What full set of boundary numbers should be included in the test set? Return JSON formatted as {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,768af321-3012-4394-b6e0-0265f0407567,case-20,fail_kept,False,False,False,True,"A worker pool size config accepts either 10 or 11 active workers as valid integer limits. What deduplicated, sorted boundary value list applies? Return JSON structured as {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,8909d10a-d916-4cd5-b0e0-48ba4d36630c,case-21,fail_kept,False,False,False,True,"A cryogenic sensor offset calibration accepts integer values from -3 to -1. What sorted deduplicated boundary values should be tested? Format as JSON {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,050e788e-fc70-442b-9ed6-f4bad316ec76,case-22,fail_kept,False,False,False,True,"A submarine depth gauge field accepts whole integer depth levels from -100 to -10 meters. What boundary test integers apply across these limits? Return JSON structured as {""boundary_values"": [...]}."
boundary-value-enumeration,gemini-3.6-flash,e41ecd2d-8403-4d00-b300-c30c58da9bc2,62e84eb6-cdbf-4566-abfb-d83b14301d1a,case-23,flip_to_pass,True,False,False,True,"A web service endpoint filter accepts explicit status strings ('200 OK', '404 Not Found', '500 Server Error'). What boundary value integer list applies to this field? Return a JSON object with format {""boundary_values"": [...]}."
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,d2fab4da-abc3-400f-a109-3b69da96dfa3,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,3e2b24c6-e446-4a56-b3d7-001edcd9cac4,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,159a302d-5ba9-41fd-947d-1a55fe2ac85e,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,3c273340-bd7e-414a-83cd-452de3b1707d,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,86879505-25f5-43c4-b920-91c337d9624c,case-05,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,ed88a78f-ae15-47c2-b06b-570f9def6468,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,a907d72a-85b9-49a9-890b-ede111124241,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,ef01cb61-3cbf-422e-9f7d-7a370e31dbc2,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,f6c0d4ca-4e77-4991-96aa-7e809e055666,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,ad6c08b0-37e3-472a-b854-383a847fcc23,case-10,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,336ac99d-6184-407f-a006-9fc082247cca,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,73620209-2db2-4593-b483-75f7d1b3778e,case-12,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,74fa4315-f44a-4185-8b03-d22b27fcf217,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,89681f1c-9201-460d-a6b0-2efc2b5d01fc,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,cf9a3e53-b1ec-4d1b-95a1-192eb99bf57f,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,3d706913-84a9-4dfd-99c5-7f94bbc0d6cc,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,e2609d20-3f04-4220-8055-563bd076e4d5,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,808a074a-29b0-4448-9353-5c5b727410a1,case-18,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,c263fb29-f271-4b31-b26f-aaff2302827d,case-19,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,399b959a-2622-451d-a1f8-8b2712f86ae4,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,3acc4cf0-da6e-46e6-8351-84d19f7fae00,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,9107739d-4eed-412c-b11b-e9d47ee0a360,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,c2b5510d-2b01-4bd0-8f47-bcf4cd945124,case-23,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.5-flash,157f8bc4-bdcf-4d6e-916e-394228d086dd,faa4df28-936c-4a4f-a0d6-d54502f4be43,case-24,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,d2fab4da-abc3-400f-a109-3b69da96dfa3,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,3e2b24c6-e446-4a56-b3d7-001edcd9cac4,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,159a302d-5ba9-41fd-947d-1a55fe2ac85e,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,3c273340-bd7e-414a-83cd-452de3b1707d,case-04,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,86879505-25f5-43c4-b920-91c337d9624c,case-05,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,ed88a78f-ae15-47c2-b06b-570f9def6468,case-06,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,a907d72a-85b9-49a9-890b-ede111124241,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,ef01cb61-3cbf-422e-9f7d-7a370e31dbc2,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,f6c0d4ca-4e77-4991-96aa-7e809e055666,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,ad6c08b0-37e3-472a-b854-383a847fcc23,case-10,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,336ac99d-6184-407f-a006-9fc082247cca,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,73620209-2db2-4593-b483-75f7d1b3778e,case-12,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,74fa4315-f44a-4185-8b03-d22b27fcf217,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,89681f1c-9201-460d-a6b0-2efc2b5d01fc,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,cf9a3e53-b1ec-4d1b-95a1-192eb99bf57f,case-15,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,3d706913-84a9-4dfd-99c5-7f94bbc0d6cc,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,e2609d20-3f04-4220-8055-563bd076e4d5,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,808a074a-29b0-4448-9353-5c5b727410a1,case-18,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,c263fb29-f271-4b31-b26f-aaff2302827d,case-19,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,399b959a-2622-451d-a1f8-8b2712f86ae4,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,3acc4cf0-da6e-46e6-8351-84d19f7fae00,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
brand-voice-profile,gemini-3.6-flash,a37bed94-d0db-45bb-bc3f-aae5afdc46e0,9107739d-4eed-412c-b11b-e9d47ee0a360,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,c49d0d02-38eb-411f-be28-1ae738889d73,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,6b677a91-3a3f-4c9d-8245-1da372a9a3e1,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,c399840b-fb77-4c5e-b525-8bab4b5916b5,case-03,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,63032d14-3ff3-408d-a95e-643cadee0bcc,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,19927639-1c73-420b-89cb-d268ea24eb73,case-05,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,c1a2e7ef-a672-492e-82b8-15e707c89cf2,case-06,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,c4108fdb-4966-4932-87cc-df0668a90d32,case-07,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,ce56c3fe-bc62-47b1-877e-ef4261b04420,case-08,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,83e4f0ec-1fdf-4da7-9faa-48a65d39b7a0,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,0b8a1328-2159-44ee-94c3-fb97ad03e8b9,case-10,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,6525bbd2-fa35-40d5-89b1-3fb8f17560a3,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,986812cf-be49-4803-a765-d4a730113d21,case-12,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,448cb5e3-e0ba-4035-8281-7149f59b25e2,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,3c3fe0a3-1c4e-4826-81e6-b9d33e294048,case-14,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,9f18f8e2-e91b-40d1-925a-b2c58f32d59f,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,239b94d0-b6b3-442b-a878-d5d67a7cad36,case-16,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,7e8f833d-b893-48d0-9cee-d55d10810d9d,case-17,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
changelog-conventions,gemini-3.5-flash,f766de22-8256-4beb-85e2-43523858da26,27a854f4-10e2-4242-80fe-9eb30208340e,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
